brand_key,chain,mall_id,mall_name,region
laizah beauty,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
lala annies sizzling food house,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
lalaines fashion boutique,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
lalaurs beauty products,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
lalaurs beauty products,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
lam ay furniture,ayala,ayala-market-market,Market! Market!,metro-manila
lamier jewelry,ortigas,greenhills,Greenhills,metro-manila
lamy,ayala,ayala-glorietta,Glorietta,metro-manila
lamy,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
lan hot pot,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
lan hot pot,megaworld,lucky-chinatown-mall,Lucky Chinatown Mall,metro-manila
lanas sweet delights,sm,sm-city-legazpi,SM City Legazpi,south-luzon
lanchi,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
lancome,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
lancome,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
land bank,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
land registration authority,sm,sm-aura,SM Aura,metro-manila
land transportation office,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
land transportation office,sm,sm-city-cebu,SM City Cebu,visayas
land transportation office (lto),robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
land transportation office (lto),starmall,alabang,Starmall Alabang,metro-manila
landbank,sm,sm-city-sorsogon,SM City Sorsogon,south-luzon
landcell,ortigas,greenhills,Greenhills,metro-manila
lander,ortigas,greenhills,Greenhills,metro-manila
landers,megaworld,uptown-parade,Uptown Parade,metro-manila
landers superstore,ayala,ayala-up-town-center,U. P. Town Center,metro-manila
landers superstore,megaworld,alabang-west-parade,Alabang West Parade,metro-manila
landers superstore,megaworld,arcovia-city,Arcovia City,metro-manila
landmark,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
landmark,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
landmark,ayala,ayala-trinoma,Trinoma,metro-manila
landmark banks,ayala,ayala-trinoma,Trinoma,metro-manila
landmark department store,filinvest,festival-mall,Festival Mall,metro-manila
landmark supermarket,filinvest,festival-mall,Festival Mall,metro-manila
lao taipei,ortigas,greenhills,Greenhills,metro-manila
lapid dental center,ayala,ayala-feliz,Ayala Malls Feliz,metro-manila
lapid dental center,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
lapid dental clinic,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
lapilar jewellery,ayala,ayala-market-market,Market! Market!,metro-manila
laptop expert,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
laptop factory,ayala,ayala-fairview-mall,Fairview Terraces,metro-manila
laragway,filinvest,festival-mall,Festival Mall,metro-manila
large screen format,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
larrazabal eye,sm,s-maison,S Maison,metro-manila
lartizan,ayala,ayala-serendra,Shops at Serendra,metro-manila
lartizan,ayala,ayala-the-30th,Ayala Malls The 30th,metro-manila
lartizan,robinsons,opus,Opus Mall,metro-manila
lartizan,sm,s-maison,S Maison,metro-manila
las flores,ayala,ayala-greenbelt,Greenbelt,metro-manila
las flores,megaworld,uptown-parade,Uptown Parade,metro-manila
las flores,sm,s-maison,S Maison,metro-manila
las flores,sm,the-podium,The Podium,metro-manila
las fresas,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
lasa filipino bbq roast by lola,sm,sm-city-fairview,SM City Fairview,metro-manila
lasa filipino bbq roast by lola,sm,sm-city-sucat,SM City Sucat,metro-manila
laser madness,filinvest,festival-mall,Festival Mall,metro-manila
laserase m d,waltermart,malolos,WalterMart Malolos,north-luzon
laserase md,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
lash wishes,ayala,ayala-glorietta,Glorietta,metro-manila
lash wishes,ayala,ayala-trinoma,Trinoma,metro-manila
lash wishes,ayala,ayala-up-town-center,U. P. Town Center,metro-manila
lash wishes,sm,sm-city-caloocan,SM City Caloocan,metro-manila
lash wishes,sm,sm-city-grand-central,SM City Grand Central,metro-manila
lash wishes,sm,sm-city-marikina,SM City Marikina,metro-manila
lash wishes,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
lash wishes,sm,sm-city-sto-tomas,SM City Sto. Tomas,south-luzon
lash wishes,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
lashgasm,sm,sm-jmall,SM J Mall,visayas
lashious,sm,sm-city-bacoor,SM City Bacoor,south-luzon
lasquite dental and medical clinic,sm,sm-city-san-pablo,SM City San Pablo,south-luzon
last scoop ice cream,sm,sm-city-pampanga,SM City Pampanga,north-luzon
latt liv,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
latt liv,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
laundry district,megaworld,california-garden-square,California Garden Square,metro-manila
laundry room,sm,smdc-strip-at-grass,SMDC Strip at Grass,metro-manila
laundrybest,sm,smdc-strip-at-sea,SMDC Strip at Sea,metro-manila
lavelier,ayala,ayala-feliz,Ayala Malls Feliz,metro-manila
lavelier,megaworld,eastwood-mall,Eastwood Mall,metro-manila
lavelier,sm,sm-city-bicutan,SM City Bicutan,metro-manila
lavie,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
lavie,sm,sm-city-telabastagan,SM City Telabastagan,north-luzon
lavish lashes,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
lavish lashes,sm,sm-city-lucena,SM City Lucena,south-luzon
lavish lashes studio,ayala,ayala-fairview-mall,Fairview Terraces,metro-manila
lavish lashes studio,ayala,ayala-market-market,Market! Market!,metro-manila
lavish lashes studio,filinvest,festival-mall,Festival Mall,metro-manila
lavish lashes studio,sm,sm-city-calamba,SM City Calamba,south-luzon
lavish lashes studio,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
lavish lashes studio,sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila
lawson,megaworld,california-garden-square,California Garden Square,metro-manila
lawson,megaworld,mckinley-west,McKinley West,metro-manila
lawson,megaworld,newport-city,Newport City,metro-manila
lawson,megaworld,southwoods-mall,Southwoods Mall,south-luzon
lawson,megaworld,three-central,Three Central Mall,metro-manila
lawson,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
lawson convenience store,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
lawson convenience store,ayala,ayala-fairview-mall,Fairview Terraces,metro-manila
lawson convenience store,ayala,ayala-vertis,Ayala Malls Vertis North,metro-manila
laxare nail & day spa,filinvest,festival-mall,Festival Mall,metro-manila
lay bare,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
lay bare,megaworld,california-garden-square,California Garden Square,metro-manila
lay bare,megaworld,eastwood-cyber-mall,Eastwood Cyber Mall,metro-manila
lay bare,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,visayas
lay bare,megaworld,lucky-chinatown-prosperity-wing,Lucky Chinatown - Prosperity Wing,metro-manila
lay bare,megaworld,newport-city,Newport City,metro-manila
lay bare,megaworld,san-lorenzo-place-mall,San Lorenzo Place Mall,metro-manila
lay bare,megaworld,southwoods-mall,Southwoods Mall,south-luzon
lay bare,megaworld,three-central,Three Central Mall,metro-manila
lay bare,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
lay bare,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
lay bare,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
lay bare plus,sm,sm-city-legazpi,SM City Legazpi,south-luzon
lay bare plus,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
lay bare plus,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
lay bare plus,sm,the-podium,The Podium,metro-manila
lay bare waxing salon,ayala,ayala-abreeza,Abreeza,mindanao
lay bare waxing salon,ayala,ayala-centrio,Centrio Mall,mindanao
lay bare waxing salon,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
lay bare waxing salon,ayala,ayala-cloverleaf,Ayala Malls Cloverleaf,metro-manila
lay bare waxing salon,ayala,ayala-fairview-mall,Fairview Terraces,metro-manila
lay bare waxing salon,ayala,ayala-glorietta,Glorietta,metro-manila
lay bare waxing salon,ayala,ayala-legazpi,Ayala Malls Legazpi,south-luzon
lay bare waxing salon,ayala,ayala-malls-central-bloc,Ayala Malls Central Bloc,visayas
lay bare waxing salon,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
lay bare waxing salon,ayala,ayala-market-market,Market! Market!,metro-manila
lay bare waxing salon,ayala,ayala-marquee,MarQuee Mall,north-luzon
lay bare waxing salon,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
lay bare waxing salon,ayala,ayala-the-district-imus,The District Imus,south-luzon
lay bare waxing salon,filinvest,festival-mall,Festival Mall,metro-manila
lay bare waxing salon,fishermall,malabon,Fisher Mall Malabon,metro-manila
lay bare waxing salon,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
lay bare waxing salon,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
lay bare waxing salon,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
lay bare waxing salon,sm,sm-center-dagupan,SM Center Dagupan,north-luzon
lay bare waxing salon,sm,sm-center-imus,SM Center Imus,south-luzon
lay bare waxing salon,sm,sm-center-las-pinas,SM Center Las Piñas,metro-manila
lay bare waxing salon,sm,sm-center-muntinlupa,SM Center Muntinlupa,metro-manila
lay bare waxing salon,sm,sm-center-pasig,SM Center Pasig,metro-manila
lay bare waxing salon,sm,sm-center-san-pedro,SM Center San Pedro,south-luzon
lay bare waxing salon,sm,sm-city-bacolod,SM City Bacolod,visayas
lay bare waxing salon,sm,sm-city-bacoor,SM City Bacoor,south-luzon
lay bare waxing salon,sm,sm-city-baliwag,SM City Baliwag,north-luzon
lay bare waxing salon,sm,sm-city-bataan,SM City Bataan,north-luzon
lay bare waxing salon,sm,sm-city-batangas,SM City Batangas,south-luzon
lay bare waxing salon,sm,sm-city-butuan,SM City Butuan,mindanao
lay bare waxing salon,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
lay bare waxing salon,sm,sm-city-calamba,SM City Calamba,south-luzon
lay bare waxing salon,sm,sm-city-caloocan,SM City Caloocan,metro-manila
lay bare waxing salon,sm,sm-city-cauayan,SM City Cauayan,north-luzon
lay bare waxing salon,sm,sm-city-cebu,SM City Cebu,visayas
lay bare waxing salon,sm,sm-city-clark,SM City Clark,north-luzon
lay bare waxing salon,sm,sm-city-consolacion,SM City Consolacion,visayas
lay bare waxing salon,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
lay bare waxing salon,sm,sm-city-davao,SM City Davao,mindanao
lay bare waxing salon,sm,sm-city-fairview,SM City Fairview,metro-manila
lay bare waxing salon,sm,sm-city-grand-central,SM City Grand Central,metro-manila
lay bare waxing salon,sm,sm-city-iloilo,SM City Iloilo,visayas
lay bare waxing salon,sm,sm-city-laoag,SM City Laoag,north-luzon
lay bare waxing salon,sm,sm-city-lipa,SM City Lipa,south-luzon
lay bare waxing salon,sm,sm-city-lucena,SM City Lucena,south-luzon
lay bare waxing salon,sm,sm-city-manila,SM City Manila,metro-manila
lay bare waxing salon,sm,sm-city-marikina,SM City Marikina,metro-manila
lay bare waxing salon,sm,sm-city-marilao,SM City Marilao,north-luzon
lay bare waxing salon,sm,sm-city-mindpro,SM City Mindpro,mindanao
lay bare waxing salon,sm,sm-city-novaliches,SM City Novaliches,metro-manila
lay bare waxing salon,sm,sm-city-pampanga,SM City Pampanga,north-luzon
lay bare waxing salon,sm,sm-city-roxas,SM City Roxas,visayas
lay bare waxing salon,sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila
lay bare waxing salon,sm,sm-city-san-mateo,SM City San Mateo,metro-manila
lay bare waxing salon,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
lay bare waxing salon,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
lay bare waxing salon,sm,sm-city-sucat,SM City Sucat,metro-manila
lay bare waxing salon,sm,sm-city-tanza,SM City Tanza,south-luzon
lay bare waxing salon,sm,sm-city-telabastagan,SM City Telabastagan,north-luzon
lay bare waxing salon,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
lay bare waxing salon,sm,sm-city-urdaneta-central,SM City Urdaneta Central,north-luzon
lay bare waxing salon,sm,sm-city-valenzuela,SM City Valenzuela,metro-manila
lay bare waxing salon,sm,sm-lanang,SM Lanang,mindanao
lay bare waxing salon,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
lay bare waxing salon,sm,sm-megamall,SM Megamall,metro-manila
lay bare waxing salon,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
lay bare waxing salon,sm,sm-southmall,SM Southmall,metro-manila
lay bare waxing salon,sm,smdc-air-mall,SMDC Air Mall,metro-manila
lay bare waxing salon,sm,smdc-mplace-mall,SMDC Mplace Mall,metro-manila
lay bare waxing salon,sm,smdc-sun-mall,SMDC Sun Mall,metro-manila
lay bare waxing salon,waltermart,dasmarinas,WalterMart Dasmariñas,south-luzon
lay bare waxing salon,waltermart,macapagal,WalterMart W.MALL Macapagal,metro-manila
lay bare waxing salon,waltermart,makati,WalterMart Makati,metro-manila
lay bare waxing salon,waltermart,north-edsa,WalterMart North EDSA,metro-manila
laybare,ortigas,estancia,Estancia,metro-manila
laybare,robinsons,galleria-south,Robinsons Galleria South,south-luzon
laybare,robinsons,robinsons-fuente,Robinsons Fuente,visayas
laybare,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
laybare,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
laybare,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
laybare plus,robinsons,opus,Opus Mall,metro-manila
laybare waxing salon,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
laybare waxing salon,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
laybare waxing salon,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
laybare waxing salon,waltermart,erodriguez,WalterMart E.Rodriguez,metro-manila
laycom,ayala,ayala-harbor-point,Harbor Point,north-luzon
laycom,robinsons,robinsons-cainta,Robinsons Cainta,metro-manila
laycom,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
laycom,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
laycom,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
laycom,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
laycom cellphone and accessories shop,sm,sm-city-molino,SM City Molino,south-luzon
laycom cellphone and accessories shop,sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon
lazboy,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
lazer arena,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
lazer music,araneta,ali-mall,Ali Mall,metro-manila
lazer music,filinvest,festival-mall,Festival Mall,metro-manila
lazer music,sm,sm-city-bacoor,SM City Bacoor,south-luzon
lazer music,sm,sm-city-bicutan,SM City Bicutan,metro-manila
lazer music,sm,sm-city-calamba,SM City Calamba,south-luzon
lazer music,sm,sm-city-clark,SM City Clark,north-luzon
lazer music,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
lazer music,sm,sm-city-fairview,SM City Fairview,metro-manila
lazer music,sm,sm-city-lucena,SM City Lucena,south-luzon
lazer music,sm,sm-city-molino,SM City Molino,south-luzon
lazer music,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
lazer music,sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon
lazer music,sm,sm-city-pampanga,SM City Pampanga,north-luzon
lazer music,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
lazer music,sm,sm-city-taytay,SM City Taytay,metro-manila
lazer music,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
lazer music,sm,sm-megamall,SM Megamall,metro-manila
lazer music,sm,sm-southmall,SM Southmall,metro-manila
lazer music,waltermart,tanauan,WalterMart Tanauan,south-luzon
lazer musical instruments,ayala,ayala-market-market,Market! Market!,metro-manila
lazer xtreme,ayala,ayala-market-market,Market! Market!,metro-manila
lazerarena,sm,sm-megamall,SM Megamall,metro-manila
lazy panda massage chair,robinsons,robinsons-cagayan-de-oro,Robinsons Cagayan de Oro,mindanao
lbc,ayala,ayala-abreeza,Abreeza,mindanao
lbc,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
lbc,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
lbc,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
lbc,ayala,ayala-fairview-mall,Fairview Terraces,metro-manila
lbc,ayala,ayala-feliz,Ayala Malls Feliz,metro-manila
lbc,ayala,ayala-glorietta,Glorietta,metro-manila
lbc,ayala,ayala-harbor-point,Harbor Point,north-luzon
lbc,ayala,ayala-legazpi,Ayala Malls Legazpi,south-luzon
lbc,ayala,ayala-malls-central-bloc,Ayala Malls Central Bloc,visayas
lbc,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
lbc,ayala,ayala-marikina,Ayala Malls Marikina,metro-manila
lbc,ayala,ayala-market-market,Market! Market!,metro-manila
lbc,ayala,ayala-marquee,MarQuee Mall,north-luzon
lbc,ayala,ayala-serin,Ayala Malls Serin,south-luzon
lbc,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
lbc,ayala,ayala-the-30th,Ayala Malls The 30th,metro-manila
lbc,ayala,ayala-the-district-dasmarinas,The District Dasmarinas,south-luzon
lbc,ayala,ayala-the-district-imus,The District Imus,south-luzon
lbc,ayala,ayala-up-town-center,U. P. Town Center,metro-manila
lbc,fishermall,malabon,Fisher Mall Malabon,metro-manila
lbc,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
lbc,megaworld,california-garden-square,California Garden Square,metro-manila
lbc,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,visayas
lbc,megaworld,lucky-chinatown-prosperity-wing,Lucky Chinatown - Prosperity Wing,metro-manila
lbc,megaworld,southwoods-mall,Southwoods Mall,south-luzon
lbc,megaworld,uptown-mall,Uptown Mall,metro-manila
lbc,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
lbc,ortigas,estancia,Estancia,metro-manila
lbc,robinsons,galleria-south,Robinsons Galleria South,south-luzon
lbc,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
lbc,robinsons,robinsons-antique,Robinsons Place Antique,visayas
lbc,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
lbc,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
lbc,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
lbc,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
lbc,robinsons,robinsons-gentrias,Robinsons Place Gen. Trias,south-luzon
lbc,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
lbc,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
lbc,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
lbc,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
lbc,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
lbc,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
lbc,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
lbc,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
lbc,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
lbc,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
lbc,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
lbc,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
