brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
shoe salon,1,15,0,0,2,1,2,2,0,0,23,6,False,True,SHOE SALON
yamang bukid,0,1,0,0,0,0,6,6,0,10,23,4,False,True,Yamang Bukid
brow lounge eyebrow grooming and waxing salon,0,0,0,0,0,0,0,23,0,0,23,1,False,False,BROW LOUNGE EYEBROW GROOMING AND WAXING SALON
bos coffee,0,4,0,0,1,1,5,12,0,0,23,5,False,True,BO'S COFFEE
pet express,0,0,1,0,0,2,0,20,0,0,23,3,False,True,PET EXPRESS
lac nutrition for life,0,9,1,0,0,0,3,10,0,0,23,4,False,True,LAC NUTRITION FOR LIFE
pepa wings,0,4,0,0,1,0,6,12,0,0,23,4,False,True,PEPA WINGS
kids paradise,0,4,0,2,0,0,10,7,0,0,23,4,False,True,KIDS PARADISE
mang binatog,0,2,0,0,0,0,5,16,0,0,23,3,False,True,MANG BINATOG
remax,0,3,0,2,0,0,1,16,0,0,22,4,False,True,REMAX
razons of guagua,0,1,0,0,0,0,3,18,0,0,22,3,False,True,RAZONS OF GUAGUA
karat world,0,5,0,0,0,0,4,13,0,0,22,3,False,True,KARAT WORLD
anta,1,7,0,0,3,0,7,4,0,0,22,5,False,True,ANTA
puma,1,9,1,0,4,1,3,3,0,0,22,7,False,True,PUMA
dhl,0,0,0,0,1,1,4,16,0,0,22,4,False,True,DHL
cinnabon,0,4,1,0,0,2,2,13,0,0,22,5,False,True,CINNABON
at tokyo,0,0,0,0,0,0,0,22,0,0,22,1,False,False,AT TOKYO
oakley,0,4,1,0,1,1,0,15,0,0,22,5,False,True,OAKLEY
planet sports,1,10,1,0,3,0,7,0,0,0,22,5,False,True,PLANET SPORTS
popperoo,0,0,0,0,0,0,2,20,0,0,22,2,False,True,POPPEROO
marugame udon udon tempura,0,0,0,0,0,0,0,22,0,0,22,1,False,False,MARUGAME UDON UDON TEMPURA
muhlach ensaymada,0,1,0,1,0,0,3,17,0,0,22,4,False,True,MUHLACH ENSAYMADA
sarabia optical,1,9,1,0,0,2,8,1,0,0,22,6,False,True,Sarabia Optical
motoworld,0,3,1,0,0,0,1,17,0,0,22,4,False,True,MOTOWORLD
ugreen,0,10,0,0,1,0,5,6,0,0,22,4,False,True,UGREEN
samgyeopmasarap,0,0,0,0,0,0,0,22,0,0,22,1,False,False,SAMGYEOPMASARAP
tech 101,0,0,0,0,0,0,6,15,0,1,22,3,False,True,TECH 101
original penguin,0,10,1,0,3,0,3,4,0,0,21,5,False,True,ORIGINAL PENGUIN
lacoste,1,9,0,0,1,2,3,5,0,0,21,6,False,True,LACOSTE
philhealth,0,0,1,0,1,0,14,4,1,0,21,5,False,True,PHILHEALTH
sony,0,0,1,0,0,1,3,16,0,0,21,4,False,True,SONY
game xtreme,0,5,1,0,0,0,1,14,0,0,21,4,False,True,GAME XTREME
awei,0,0,1,0,0,0,0,20,0,0,21,2,False,True,AWEI
medical depot,0,9,1,0,0,0,2,9,0,0,21,4,False,True,MEDICAL DEPOT
nature republic,0,9,1,0,1,1,2,7,0,0,21,6,False,True,NATURE REPUBLIC
ogawa,1,6,0,0,2,1,2,9,0,0,21,6,False,True,OGAWA
ideal vision,1,0,2,1,0,1,12,0,0,4,21,6,False,True,Ideal Vision
watch central,1,0,0,0,0,0,7,13,0,0,21,3,False,True,WATCH CENTRAL
medical city,0,0,0,0,3,1,5,5,0,7,21,5,False,True,The Medical City
kamiseta,0,4,0,0,0,1,3,13,0,0,21,4,False,True,KAMISETA
famous belgian waffle,0,0,1,1,4,0,15,0,0,0,21,4,False,True,Famous Belgian Waffle
cibo,0,9,0,0,4,2,2,4,0,0,21,5,False,True,CIBO
electroworld,0,4,0,0,1,0,0,15,0,1,21,4,False,True,ELECTROWORLD
giligans,0,0,1,0,4,2,7,0,2,5,21,6,False,True,Giligan's
takoyadon,0,0,0,0,1,0,5,14,0,0,20,3,False,True,TAKOYADON
bratpack,1,8,0,0,0,1,6,4,0,0,20,5,False,True,BRATPACK
zencell cellphone accessories,0,0,0,0,0,0,0,20,0,0,20,1,False,False,ZENCELL CELLPHONE ACCESSORIES
wrist pod,0,5,1,0,0,0,0,14,0,0,20,3,False,True,WRIST_POD
sunnies face,0,8,1,0,2,1,2,6,0,0,20,6,False,True,SUNNIES FACE
thirsty,0,0,0,0,1,0,8,11,0,0,20,3,False,True,THIRSTY
ussc,0,10,0,0,3,0,6,0,0,1,20,4,False,True,USSC
but first coffee,0,0,2,0,1,0,3,14,0,0,20,4,False,True,BUT FIRST COFFEE
siomai king,0,3,0,0,0,0,14,3,0,0,20,3,False,True,SIOMAI KING
katinko,1,0,1,0,0,0,7,11,0,0,20,4,False,True,KATINKO
tribal gear,0,0,0,0,0,0,0,20,0,0,20,1,False,False,TRIBAL GEAR
sperry top sider,0,0,0,0,0,0,0,20,0,0,20,1,False,False,SPERRY TOP-SIDER
beyond the box,0,6,0,0,6,0,7,1,0,0,20,4,False,True,BEYOND THE BOX
happy lemon,0,4,1,0,2,2,3,7,0,0,19,6,False,True,HAPPY LEMON
sense of scents,0,0,0,0,0,0,8,10,0,1,19,3,False,True,SENSE OF SCENTS
buko loco,0,2,0,0,0,0,3,13,0,1,19,4,False,True,BUKO LOCO
anello,0,2,1,0,0,0,1,15,0,0,19,4,False,True,ANELLO
llaollao,0,15,0,0,0,0,4,0,0,0,19,2,False,True,LLAOLLAO
garmin,0,5,0,0,3,0,1,10,0,0,19,4,False,True,GARMIN
yves rocher,0,4,0,0,0,1,5,9,0,0,19,4,False,True,YVES ROCHER
fitflop,1,4,0,0,0,1,2,11,0,0,19,5,False,True,FITFLOP
all flip flops,0,0,0,0,0,0,4,15,0,0,19,2,False,True,ALL FLIP FLOPS
acqua suisse perfume bar,0,0,0,0,0,0,0,19,0,0,19,1,False,False,ACQUA SUISSE PERFUME BAR
papemelroti,1,4,0,0,0,1,1,12,0,0,19,5,False,True,PAPEMELROTI
t j salon professionals,0,0,0,0,0,0,0,19,0,0,19,1,False,False,T J SALON PROFESSIONALS
taho story,0,0,0,0,0,0,6,9,0,4,19,3,False,True,TAHO STORY
mann hann,0,5,0,0,1,2,4,7,0,0,19,5,False,True,MANN HANN
ate ricas bacsilog,0,0,1,2,2,0,3,1,0,10,19,6,False,True,Ate Rica's Bacsilog
rrj mr lee,0,2,0,0,0,0,16,0,1,0,19,3,False,True,RRJ/Mr. Lee
sisig hooray,0,2,0,1,1,0,3,7,0,5,19,6,False,True,Sisig Hooray
subway,0,3,1,0,3,0,1,11,0,0,19,5,False,True,SUBWAY
texas roadhouse,0,9,0,0,3,1,3,3,0,0,19,5,False,True,TEXAS ROADHOUSE
bpi atm,0,0,1,0,9,0,8,1,0,0,19,4,False,True,BPI ATM
sunnies specs,0,5,0,0,2,0,0,12,0,0,19,3,False,True,SUNNIES SPECS
lazer music,1,0,1,0,0,0,0,16,0,1,19,4,False,True,LAZER MUSIC
lemon bar,0,0,0,0,0,0,1,1,0,17,19,3,False,True,Lemon Bar
kenny rogers roasters,0,12,1,0,0,0,5,0,0,0,18,3,False,True,KENNY ROGERS ROASTERS
new era,1,4,0,0,1,1,1,10,0,0,18,6,False,True,NEW ERA
chilis,0,7,1,0,2,0,1,7,0,0,18,5,False,True,CHILI'S
n cat,1,9,1,0,2,1,4,0,0,0,18,6,False,True,N. CAT
pag ibig fund,0,3,0,0,0,0,15,0,0,0,18,2,False,True,PAG-IBIG FUND
spigen,0,7,1,0,1,1,2,6,0,0,18,6,False,True,SPIGEN
posh nails,0,3,1,0,1,0,1,11,0,1,18,6,False,True,POSH NAILS
uncle johns,0,4,0,0,3,0,11,0,0,0,18,3,False,True,UNCLE JOHN'S
i watch,0,5,1,0,0,0,7,5,0,0,18,4,False,True,I-WATCH
cinema,0,17,0,0,0,1,0,0,0,0,18,2,False,True,CINEMA
m lhuillier jewellers,0,3,0,0,0,0,1,14,0,0,18,3,False,True,M LHUILLIER JEWELLERS
wash n wear,0,2,0,0,0,0,4,12,0,0,18,3,False,True,WASH N WEAR
yabu,0,5,1,0,1,2,3,6,0,0,18,6,False,True,YABU
hydro flask,0,5,0,0,1,0,0,12,0,0,18,3,False,True,HYDRO FLASK
gigahertz computer system,0,1,0,0,0,0,0,17,0,0,18,2,False,True,GIGAHERTZ COMPUTER SYSTEM
loop,0,8,0,0,4,0,6,0,0,0,18,3,False,True,THE LOOP
real me,0,0,0,1,0,0,3,0,0,14,18,3,False,True,Real Me
lugaw republic,0,2,1,0,0,0,7,2,1,5,18,6,False,True,LUGAW REPUBLIC
emo,0,0,1,0,0,0,0,15,0,2,18,3,False,True,EMO
banana peel,0,3,1,0,1,0,9,1,1,2,18,7,False,True,BANANA PEEL
manjaru,0,1,0,0,0,0,8,5,1,3,18,5,False,True,MANJARU
concorde,0,0,1,1,0,0,0,16,0,0,18,3,False,True,CONCORDE
yogorino,0,1,0,0,0,1,1,15,0,0,18,4,False,True,YOGORINO
flying tiger copenhagen,1,12,1,0,0,0,0,4,0,0,18,4,False,True,FLYING TIGER COPENHAGEN
dakasi,0,3,0,0,0,0,1,13,0,0,17,3,False,True,DAKASI
spigen sgp,0,0,0,0,0,0,0,17,0,0,17,1,False,False,SPIGEN SGP
caramia cakes & gelato,0,0,0,0,0,0,1,16,0,0,17,2,False,True,CARAMIA CAKES & GELATO
bonchon chicken,0,14,0,0,3,0,0,0,0,0,17,2,False,True,BONCHON CHICKEN
tiger sugar,0,3,0,0,0,0,5,9,0,0,17,3,False,True,TIGER SUGAR
mr softy ice cream,0,0,0,0,0,0,0,17,0,0,17,1,False,False,MR SOFTY ICE CREAM
sss,0,0,0,0,0,0,12,5,0,0,17,2,False,True,SSS
nike,1,4,1,0,0,0,3,8,0,0,17,5,False,True,NIKE
lil people,0,1,0,0,0,0,1,6,0,9,17,4,False,True,Li'l People
panda express,0,0,1,0,0,1,1,12,0,2,17,5,False,True,PANDA EXPRESS
gaming grounds,0,0,0,0,0,0,0,17,0,0,17,1,False,False,GAMING GROUNDS
outland,0,3,0,0,1,0,12,1,0,0,17,4,False,True,Outland
synchro,0,1,0,0,1,0,15,0,0,0,17,3,False,True,Synchro
urbanize,1,6,0,0,3,0,1,6,0,0,17,5,False,True,URBANIZE
sandwich guy,0,0,0,0,1,0,3,13,0,0,17,3,False,True,THE SANDWICH GUY
abenson home,0,1,0,0,0,0,1,0,0,15,17,3,False,True,Abenson HOME
true value,0,9,1,0,3,1,3,0,0,0,17,5,False,True,TRUE VALUE
prc,0,0,0,0,2,0,15,0,0,0,17,2,False,True,PRC
terranova,0,3,0,0,0,0,1,13,0,0,17,3,False,True,TERRANOVA
hukad,0,3,1,0,1,0,4,8,0,0,17,5,False,True,HUKAD
aficionado germany perfume,0,0,0,0,0,0,2,15,0,0,17,2,False,True,AFICIONADO GERMANY PERFUME
simply shoes,0,1,0,0,0,0,0,9,0,7,17,3,False,True,SIMPLY SHOES
tealive,0,1,0,0,0,0,2,13,0,1,17,4,False,True,TEALIVE
oro china,0,3,0,0,0,0,3,11,0,0,17,3,False,True,ORO CHINA
arrow,0,2,0,0,1,1,1,12,0,0,17,5,False,True,ARROW
manam,1,5,0,0,4,2,2,2,0,0,16,6,False,True,MANAM
origani,0,1,0,1,3,0,1,10,0,0,16,5,False,True,ORIGANI
merrell,1,3,1,0,0,1,1,9,0,0,16,6,False,True,MERRELL
g shock,1,6,1,0,1,0,2,5,0,0,16,6,False,True,G-SHOCK
aboys fresh lumpia,0,0,1,0,0,0,2,5,0,8,16,4,False,True,Aboy's Fresh Lumpia
mags closet boutique,0,3,0,0,0,0,0,13,0,0,16,2,False,True,MAGS CLOSET BOUTIQUE
tk takoyaki,0,1,0,0,0,0,3,5,0,7,16,4,False,True,TK TAKOYAKI
charles & keith,0,6,0,0,1,0,1,8,0,0,16,4,False,True,CHARLES & KEITH
jr memoxpress,0,0,0,0,0,0,0,0,0,16,16,1,False,False,JR MemoXpress
loalde,0,4,0,0,0,0,1,11,0,0,16,3,False,True,LOALDE
brow studio,0,1,0,0,2,1,0,12,0,0,16,4,False,True,THE BROW STUDIO
tokyo tempura,0,4,0,0,0,0,2,9,0,1,16,4,False,True,TOKYO TEMPURA
pho hoa,0,4,0,0,4,1,4,3,0,0,16,5,False,True,Pho Hoa
argentee,0,0,0,0,0,0,15,1,0,0,16,2,False,True,Argentee
hen lin,0,5,2,1,2,0,1,5,0,0,16,6,False,True,HEN LIN
ever,0,5,0,0,2,2,2,5,0,0,16,5,False,True,EVER NEW
robot,0,0,0,0,0,0,3,13,0,0,16,2,False,True,ROBOT
st pauls,2,1,0,0,0,0,0,13,0,0,16,3,False,True,ST PAULS
chooks,0,0,1,0,0,0,4,11,0,0,16,3,False,True,CHOOKS
cuts 4 tots hair salon,0,3,0,0,0,0,1,12,0,0,16,3,False,True,CUTS 4 TOTS HAIR SALON
tgi fridays,0,9,0,0,4,0,3,0,0,0,16,3,False,True,TGI FRIDAY'S
xo,0,0,1,0,0,0,1,14,0,0,16,3,False,True,XO
fonerange,0,0,0,0,0,0,0,6,0,10,16,2,False,True,FONERange
coco,0,0,0,0,0,0,2,13,0,1,16,3,False,True,COCO+
wonder photo shop,0,2,0,0,0,1,1,12,0,0,16,4,False,True,WONDER PHOTO SHOP
dentacare,0,2,0,0,0,0,0,14,0,0,16,2,False,True,DENTACARE
aerophone,0,6,0,0,0,0,2,7,0,0,15,3,False,True,AEROPHONE
angels pizza,0,0,0,0,2,0,1,9,0,3,15,4,False,True,ANGELS PIZZA
pick up coffee,0,0,1,0,0,1,12,1,0,0,15,4,False,True,PICK UP COFFEE
dito telecommunity,0,3,0,0,0,0,1,11,0,0,15,3,False,True,DITO TELECOMMUNITY
le jean de marithe francois girbaud,0,0,0,0,0,0,0,15,0,0,15,1,False,False,LE JEAN DE MARITHE FRANCOIS GIRBAUD
nuat thai foot body massage,0,0,0,0,0,0,0,15,0,0,15,1,False,False,NUAT THAI FOOT BODY MASSAGE
foot locker,1,6,1,0,3,2,1,1,0,0,15,7,False,True,FOOT LOCKER
olympic village,2,4,1,2,0,0,5,1,0,0,15,6,False,True,Olympic Village
mi store,0,9,0,0,2,0,4,0,0,0,15,3,False,True,MI STORE
iqos,0,2,1,0,0,1,1,10,0,0,15,5,False,True,IQOS
nailaholics nail salon and spa,0,14,0,1,0,0,0,0,0,0,15,2,False,True,NAILAHOLICS NAIL SALON AND SPA
mac,0,5,0,0,0,1,1,8,0,0,15,4,False,True,MAC
lyric,0,1,0,0,0,0,1,13,0,0,15,3,False,True,LYRIC
karimadon,0,4,0,0,0,0,2,9,0,0,15,3,False,True,KARIMADON
reyes barbecue,0,5,0,0,0,0,3,7,0,0,15,3,False,True,REYES BARBECUE
mossimo kids,0,0,0,0,0,0,2,13,0,0,15,2,False,True,MOSSIMO KIDS
dermclinic,0,0,1,0,0,0,0,14,0,0,15,2,False,True,DERMCLINIC
oxygen,0,0,1,0,1,1,10,0,2,0,15,5,False,True,Oxygen
maxicare,0,3,0,0,1,0,10,1,0,0,15,4,False,True,MAXICARE
decathlon,0,4,1,0,1,1,2,6,0,0,15,6,False,True,DECATHLON
clydes bread pastries,0,0,0,0,0,0,0,15,0,0,15,1,False,False,CLYDES BREAD PASTRIES
chimmy,0,3,0,0,0,0,8,0,0,4,15,3,False,True,Chimmy
robinsons bank,0,0,0,0,0,0,15,0,0,0,15,1,False,False,Robinsons Bank
peri peri charcoal chicken sauce bar,0,0,0,0,0,0,0,15,0,0,15,1,False,False,PERI PERI CHARCOAL CHICKEN SAUCE BAR
filbars,1,6,1,0,2,0,1,4,0,0,15,6,False,True,FILBAR'S
hla,1,0,1,0,2,1,5,5,0,0,15,6,False,True,HLA
plato wraps,0,2,1,0,0,0,3,9,0,0,15,4,False,True,PLATO WRAPS
birkenstock,1,5,0,0,1,1,1,6,0,0,15,6,False,True,BIRKENSTOCK
salon de rose,0,3,1,0,0,0,4,7,0,0,15,4,False,True,SALON DE ROSE
nonos,0,0,1,0,4,0,4,6,0,0,15,4,False,True,NONO'S
bacolod chicken inasal,0,2,0,0,2,1,3,7,0,0,15,5,False,True,BACOLOD CHICKEN INASAL
sportshouse,0,0,0,0,0,0,1,14,0,0,15,2,False,True,SPORTSHOUSE
eo executive optical,0,4,0,1,0,0,6,4,0,0,15,4,False,True,EO EXECUTIVE OPTICAL
army navy burger burrito,0,7,0,0,1,0,0,7,0,0,15,3,False,True,ARMY NAVY BURGER + BURRITO
artwork,0,2,1,0,0,0,0,12,0,0,15,3,False,True,ARTWORK
greentelcom,0,0,0,0,0,0,4,6,0,4,14,3,False,True,Greentelcom
showcase carpet,0,0,0,0,0,0,1,13,0,0,14,2,False,True,SHOWCASE CARPET
la sedia,0,0,0,0,1,1,11,1,0,0,14,4,False,True,La Sedia
furniture republic,1,8,1,1,2,0,1,0,0,0,14,6,False,True,FURNITURE REPUBLIC
henlin,0,0,0,0,0,0,7,0,0,7,14,2,False,True,Henlin
fila,0,3,0,1,0,0,4,4,2,0,14,5,False,True,FILA
herschel,0,6,0,0,1,0,0,7,0,0,14,3,False,True,HERSCHEL
dogs and the city,0,9,0,0,4,1,0,0,0,0,14,3,False,True,DOGS AND THE CITY
philip stein,0,4,1,0,0,0,2,7,0,0,14,4,False,True,PHILIP STEIN
us polo assn,0,0,1,0,0,0,2,11,0,0,14,3,False,True,US POLO ASSN
planet vape,0,2,0,0,0,0,1,11,0,0,14,3,False,True,PLANET VAPE
prestige,0,1,0,0,0,0,0,13,0,0,14,2,False,True,PRESTIGE
loop by power mac center,0,0,0,0,0,0,1,13,0,0,14,2,False,True,THE LOOP BY POWER MAC CENTER
sunglass haven,0,5,1,0,4,2,2,0,0,0,14,5,False,True,Sunglass Haven
nailandia,0,0,1,0,2,1,7,0,0,3,14,5,False,True,Nailandia
savemore market,0,0,0,0,0,0,0,14,0,0,14,1,False,False,SAVEMORE MARKET
transfer it,0,0,0,1,0,0,10,1,0,2,14,4,False,True,Transfer It
contis bakeshop and restaurant,0,0,0,0,0,0,0,14,0,0,14,1,False,False,CONTIS BAKESHOP AND RESTAURANT
asprey,1,8,1,0,0,1,3,0,0,0,14,5,False,True,ASPREY
vikings,0,0,0,0,1,0,0,13,0,0,14,2,False,True,VIKINGS
aeropostale,0,0,0,0,0,0,0,14,0,0,14,1,False,False,AEROPOSTALE
blade auto center,0,14,0,0,0,0,0,0,0,0,14,1,False,False,BLADE AUTO CENTER
bangs prime salon,0,3,1,0,1,0,1,8,0,0,14,5,False,True,BANGS PRIME SALON
core pacific,0,0,0,0,0,0,13,0,1,0,14,2,False,True,Core Pacific
cellstuff,0,0,0,0,0,0,0,0,0,13,13,1,False,False,Cellstuff
azta urban salon,0,8,0,0,3,0,1,1,0,0,13,4,False,True,AZTA URBAN SALON
nixx,0,0,0,0,0,0,0,13,0,0,13,1,False,False,NIXX
de original jamaican pattie shop,0,9,0,0,0,0,0,4,0,0,13,2,False,True,DE ORIGINAL JAMAICAN PATTIE SHOP
smart gadget,0,0,0,0,0,0,2,11,0,0,13,2,False,True,SMART GADGET
southstar drug,0,0,1,0,1,1,6,0,0,4,13,5,False,True,Southstar Drug
kidzoona,0,0,1,0,3,0,7,0,0,2,13,4,False,True,Kidzoona
fossil,0,4,1,0,0,0,1,7,0,0,13,4,False,True,FOSSIL
ayumi,0,4,0,0,5,0,2,2,0,0,13,4,False,True,AYUMI
human nature,1,5,1,0,0,0,2,3,0,1,13,6,False,True,HUMAN NATURE
motivo,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MOTIVO
fuma,0,7,0,0,0,0,2,4,0,0,13,3,False,True,FUMA
nail files,0,1,0,0,1,0,2,9,0,0,13,4,False,True,NAIL FILES
jag,1,1,1,0,0,0,2,7,1,0,13,6,False,True,JAG
samgyupsalamat,0,2,1,1,3,0,2,4,0,0,13,6,False,True,SAMGYUPSALAMAT
gotcha prize,0,0,0,0,0,0,1,12,0,0,13,2,False,True,GOTCHA PRIZE
doctor leather,0,6,0,0,0,1,0,6,0,0,13,3,False,True,DOCTOR LEATHER
tronix,0,1,0,0,0,0,11,0,1,0,13,3,False,True,Tronix
blue lite gadgets,0,0,0,0,1,0,0,12,0,0,13,2,False,True,BLUE LITE GADGETS
kiehls,0,5,0,0,1,0,2,5,0,0,13,4,False,True,KIEHL'S
hearts arrows,0,0,0,0,0,0,0,13,0,0,13,1,False,False,HEARTS ARROWS
dermstrata,0,0,0,0,0,0,0,13,0,0,13,1,False,False,DERMSTRATA
avocado locco,0,0,0,0,0,0,2,9,0,2,13,3,False,True,AVOCADO LOCCO
microvalley,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MICROVALLEY
vivere salon,0,3,1,0,2,2,2,3,0,0,13,6,False,True,VIVERE SALON
rice in a box,0,0,0,0,0,0,3,0,1,9,13,3,False,True,Rice In A Box
silver wings,1,0,0,0,0,0,0,11,0,1,13,3,False,True,SILVER WINGS
beabi,0,3,0,0,1,1,4,4,0,0,13,5,False,True,BEABI
fax parcel print,0,1,0,0,2,0,0,10,0,0,13,3,False,True,FAX PARCEL PRINT
seattles best coffee,0,6,1,0,0,0,0,6,0,0,13,3,False,True,SEATTLES BEST COFFEE
toolbox,0,0,0,0,0,0,1,8,0,4,13,3,False,True,TOOLBOX
m lhuillier,0,4,1,0,1,0,6,0,1,0,13,5,False,True,M Lhuillier
rcc amazing touch,0,0,1,0,0,0,0,12,0,0,13,2,False,True,RCC AMAZING TOUCH
vionic,0,5,0,0,0,1,1,6,0,0,13,4,False,True,VIONIC
joyroom,0,0,0,0,0,0,1,12,0,0,13,2,False,True,JOYROOM
nubia,0,0,1,0,0,0,3,9,0,0,13,3,False,True,NUBIA
caramia,0,0,1,1,4,2,4,0,0,1,13,6,False,True,Caramia
happy cup,0,0,0,0,2,0,0,11,0,0,13,2,False,True,HAPPY CUP
mobileworld,0,0,0,0,0,0,0,13,0,0,13,1,False,False,MOBILEWORLD
contis take out nook,0,0,0,1,0,0,0,12,0,0,13,2,False,True,CONTIS TAKE OUT NOOK
contis,0,0,1,0,4,0,7,0,0,1,13,4,False,True,Conti's
marugame udon & tempura,0,10,0,1,0,0,1,0,0,0,12,3,False,True,MARUGAME UDON & TEMPURA
gibi,0,3,0,0,0,1,8,0,0,0,12,3,False,True,GIBI
dr mobile,0,2,0,0,0,0,2,6,0,2,12,4,False,True,DR. MOBILE
kipling,0,0,0,0,0,0,1,11,0,0,12,2,False,True,KIPLING
picture picture,0,1,0,0,0,0,1,8,0,2,12,4,False,True,PICTURE PICTURE
gems and jewels,0,0,0,0,1,0,0,7,0,4,12,3,False,True,GEMS AND JEWELS
surgilight,0,0,0,0,0,0,1,11,0,0,12,2,False,True,SURGILIGHT
frankies new york buffalo wings,0,3,0,0,1,0,2,6,0,0,12,4,False,True,FRANKIES NEW YORK BUFFALO WINGS
i lash extension,0,0,0,0,0,0,0,12,0,0,12,1,False,False,I-LASH EXTENSION
nailandia spa,0,0,0,0,0,0,0,12,0,0,12,1,False,False,NAILANDIA SPA
cherry mobile,0,0,0,0,0,0,2,9,1,0,12,3,False,True,CHERRY MOBILE
mothers touch,0,3,0,0,0,0,6,3,0,0,12,3,False,True,MOTHER'S TOUCH
kashieca,0,4,0,0,1,0,1,6,0,0,12,4,False,True,KASHIECA
inihaw express,0,1,0,1,0,0,1,9,0,0,12,4,False,True,INIHAW EXPRESS
kedma,0,2,0,0,3,0,2,5,0,0,12,4,False,True,KEDMA
keds,1,2,1,0,0,1,1,6,0,0,12,6,False,True,KEDS
everything but cheese,0,0,0,1,0,0,1,10,0,0,12,3,False,True,EVERYTHING BUT CHEESE
hawker chan,0,2,0,0,0,0,0,10,0,0,12,2,False,True,HAWKER CHAN
bingo plus,0,0,0,0,0,0,3,9,0,0,12,2,False,True,BINGO PLUS
pldt smart,0,0,1,0,0,0,2,9,0,0,12,3,False,True,PLDT SMART
pag ibig,0,0,0,0,1,0,5,6,0,0,12,3,False,True,PAG-IBIG
sst laptop,0,0,0,0,0,0,4,8,0,0,12,2,False,True,SST LAPTOP
flawless face and body clinic,0,0,0,0,0,0,0,12,0,0,12,1,False,False,FLAWLESS FACE AND BODY CLINIC
marugame udon,0,0,1,0,6,1,4,0,0,0,12,4,False,True,Marugame Udon
greentab,0,0,0,0,1,0,4,6,1,0,12,4,False,True,GREENTAB
greenfresh,0,0,0,0,0,0,0,12,0,0,12,1,False,False,GREENFRESH
j co donuts and coffee,0,12,0,0,0,0,0,0,0,0,12,1,False,False,J. CO DONUTS AND COFFEE
noodlemix,0,2,0,0,0,0,0,10,0,0,12,2,False,True,NOODLEMIX
monster wings,0,1,0,0,1,0,3,1,1,5,12,6,False,True,Monster Wings
techlife,0,1,0,0,0,0,4,5,0,2,12,4,False,True,TECHLIFE
lay bare,0,0,0,1,9,0,2,0,0,0,12,3,False,True,Lay Bare
bigbys,0,0,1,0,0,0,1,10,0,0,12,3,False,True,BIGBY'S
triumph,1,1,1,0,0,1,1,7,0,0,12,6,False,True,TRIUMPH
figaro,0,3,0,0,0,0,2,4,0,3,12,4,False,True,FIGARO
skinstation,0,12,0,0,0,0,0,0,0,0,12,1,False,False,SKINSTATION
samsonite,0,5,0,0,1,0,1,5,0,0,12,4,False,True,SAMSONITE
jag jeans,0,0,0,0,0,0,0,12,0,0,12,1,False,False,JAG JEANS
sams everything on sticks,0,3,0,0,0,0,4,5,0,0,12,3,False,True,SAMS EVERYTHING ON STICKS
moshi manju,0,2,0,0,1,0,1,7,0,1,12,5,False,True,MOSHI MANJU
just g,0,4,0,0,1,0,0,6,0,0,11,3,False,True,JUST G
scentsmith perfumery,0,0,0,0,0,0,0,11,0,0,11,1,False,False,SCENTSMITH PERFUMERY
sdl mobile,0,0,0,0,0,0,0,11,0,0,11,1,False,False,SDL MOBILE
el bonitos,0,0,0,0,0,0,0,4,0,7,11,2,False,True,El Bonito's
rover systems,0,0,0,0,0,0,0,11,0,0,11,1,False,False,ROVER SYSTEMS
new bistro deli,0,0,0,0,0,0,1,9,0,1,11,3,False,True,NEW BISTRO DELI
onitsuka tiger,0,6,0,0,0,0,0,5,0,0,11,2,False,True,ONITSUKA TIGER
manila hearing aid,0,3,0,0,0,1,0,7,0,0,11,3,False,True,MANILA HEARING AID
fun mobile,0,3,0,0,0,0,2,5,1,0,11,4,False,True,FUN MOBILE
gringo chickenribsfriends,0,0,0,0,0,0,0,11,0,0,11,1,False,False,GRINGO CHICKENRIBSFRIENDS
dc shoes,0,0,0,0,0,0,1,10,0,0,11,2,False,True,DC SHOES
department of foreign affairs,0,0,1,0,0,0,2,8,0,0,11,3,False,True,DEPARTMENT OF FOREIGN AFFAIRS
genevieve gozum,0,0,0,0,0,0,0,11,0,0,11,1,False,False,GENEVIEVE GOZUM
yayoi,0,2,0,0,1,1,0,7,0,0,11,4,False,True,YAYOI
genki sushi,0,4,0,0,0,0,1,6,0,0,11,3,False,True,GENKI SUSHI
davids tea house,0,2,0,1,0,0,0,8,0,0,11,3,False,True,DAVIDS TEA HOUSE
novodental,0,5,1,0,1,0,1,3,0,0,11,5,False,True,NOVODENTAL
ribshack grill,0,0,0,0,0,0,0,11,0,0,11,1,False,False,RIBSHACK GRILL
casa ilongga,0,1,0,0,0,0,5,5,0,0,11,3,False,True,CASA ILONGGA
mang cha a,0,0,0,0,0,0,3,7,0,1,11,3,False,True,MANG CHA-A
digimap,1,0,0,0,1,1,8,0,0,0,11,4,False,True,Digimap
barenaked body sugaring salon,0,2,0,0,0,0,0,9,0,0,11,2,False,True,BARENAKED BODY SUGARING SALON
security bank,0,3,2,0,4,1,1,0,0,0,11,5,False,True,Security Bank
